    id   type Longitude Latitude Elevation
  8245    100 -104.1037 55.3026      0
  8246    100 -104.1113 55.3376      0
  8247    100 -104.1063 55.3147      0
  8248    100 -104.0901 55.2401      0
  8249    100 -104.0979 55.2758      0
  8250    100 -104.1025 55.2970      0
  8251    100 -104.1024 55.2971      0
  8252    100 -104.1046 55.3075      0
  8253    100 -104.1068 55.3176      0
  8254    100 -104.0951 55.2642      0
  8255    100 -104.0953 55.2648      0
  8256    100 -104.1004 55.2885      0
  8257    100 -104.1105 55.3352      0
  8258    100 -104.1049 55.3096      0
  8259    100 -104.1128 55.3461      0
  8260    100 -104.0997 55.2861      0
  8261    100 -104.1125 55.3451      0
  8262    100 -104.1093 55.3301      0
  8263    100 -104.0933 55.2565      0
  8264    100 -104.1123 55.3440      0
  8265    100 -104.1007 55.2911      0
  8266    100 -104.0997 55.2861      0
  8267    100 -104.1114 55.3402      0
  8268    100 -104.1003 55.2892      0
  8269    100 -104.1058 55.3145      0
  8270    100 -104.1062 55.3163      0
  8271    100 -104.1063 55.3168      0
  8272    100 -104.1058 55.3146      0
  8273    100 -104.1123 55.3446      0
  8274    100 -104.1160 55.3616      0
  8275    100 -104.1036 55.3049      0
  8276    100 -104.1001 55.2892      0
  8277    100 -104.0958 55.2691      0
  8278    100 -104.1005 55.2910      0
  8279    100 -104.1126 55.3467      0
  8280    100 -104.1036 55.3054      0
  8281    100 -104.1003 55.2911      0
  8282    100 -104.1105 55.3376      0
  8283    100 -104.1124 55.3467      0
  8284    100 -104.1014 55.2964      0
  8285    100 -104.1069 55.3219      0
  8286    100 -104.1074 55.3246      0
  8287    100 -104.1087 55.3301      0
  8288    100 -104.1009 55.2952      0
  8289    100 -104.1158 55.3639      0
  8290    100 -104.0997 55.2902      0
  8291    100 -104.1039 55.3097      0
  8292    100 -104.0996 55.2905      0
  8293    100 -104.1097 55.3377      0
  8294    100 -104.0994 55.2903      0
  8295    100 -104.1057 55.3195      0
  8296    100 -104.1050 55.3160      0
  8297    100 -104.1136 55.3558      0
  8298    100 -104.0945 55.2680      0
  8299    100 -104.1006 55.2961      0
  8300    100 -104.1005 55.2960      0
  8301    100 -104.1312 55.4367      0
  8302    100 -104.1132 55.3548      0
  8303    100 -104.0943 55.2681      0
  8304    100 -104.1002 55.2957      0
  8305    100 -104.1046 55.3167      0
  8306    100 -104.0947 55.2714      0
  8307    100 -104.1075 55.3301      0
  8308    100 -104.1143 55.3616      0
  8309    100 -104.0951 55.2736      0
  8310    100 -104.1085 55.3350      0
  8311    100 -104.0942 55.2693      0
  8312    100 -104.1110 55.3464      0
  8313    100 -104.1104 55.3441      0
  8314    100 -104.1106 55.3450      0
  8315    100 -104.1250 55.4110      0
  8316    100 -104.1081 55.3337      0
  8317    100 -104.1080 55.3332      0
  8318    100 -104.1014 55.3028      0
  8319    100 -104.1019 55.3051      0
  8320    100 -104.1020 55.3055      0
  8321    100 -104.1024 55.3077      0
  8322    100 -104.1028 55.3094      0
  8323    100 -104.1029 55.3098      0
  8324    100 -104.1033 55.3118      0
  8325    100 -104.1037 55.3137      0
  8326    100 -104.1037 55.3139      0
  8327    100 -104.1038 55.3143      0
  8328    100 -104.0997 55.2959      0
  8329    100 -104.1127 55.3551      0
  8330    100 -104.0989 55.2918      0
  8331    100 -104.1126 55.3551      0
  8332    100 -104.1088 55.3376      0
  8333    100 -104.1108 55.3469      0
  8334    100 -104.1049 55.3200      0
  8335    100 -104.0956 55.2779      0
  8336    100 -104.0995 55.2957      0
  8337    100 -104.1105 55.3470      0
  8338    100 -104.1087 55.3389      0
  8339    100 -104.1067 55.3301      0
  8340    100 -104.0984 55.2921      0
  8341    100 -104.1082 55.3367      0
  8342    100 -104.1074 55.3337      0
  8343    100 -104.0991 55.2957      0
  8344    100 -104.1075 55.3345      0
  8345    100 -104.1505 55.5307      0
  8346    100 -104.1081 55.3371      0
  8347    100 -104.1082 55.3376      0
  8348    100 -104.1514 55.5350      0
  8349    100 -104.1138 55.3640      0
  8350    100 -104.1139 55.3645      0
  8351    100 -104.1073 55.3343      0
  8352    100 -104.0989 55.2958      0
  8353    100 -104.1118 55.3554      0
  8354    100 -104.1070 55.3333      0
  8355    100 -104.0987 55.2954      0
  8356    100 -104.0987 55.2956      0
  8357    100 -104.1031 55.3156      0
  8358    100 -104.1126 55.3592      0
  8359    100 -104.1080 55.3387      0
  8360    100 -104.1069 55.3335      0
  8361    100 -104.0929 55.2693      0
  8362    100 -104.1082 55.3400      0
  8363    100 -104.1112 55.3540      0
  8364    100 -104.0980 55.2932      0
  8365    100 -104.1067 55.3334      0
  8366    100 -104.1039 55.3206      0
  8367    100 -104.1076 55.3378      0
  8368    100 -104.1065 55.3333      0
  8369    100 -104.1067 55.3337      0
  8370    100 -104.1101 55.3493      0
  8371    100 -104.0979 55.2931      0
  8372    100 -104.1081 55.3402      0
  8373    100 -104.1023 55.3138      0
  8374    100 -104.0929 55.2703      0
  8375    100 -104.0870 55.2435      0
  8376    100 -104.1023 55.3139      0
  8377    100 -104.1133 55.3644      0
  8378    100 -104.1114 55.3555      0
  8379    100 -104.1131 55.3641      0
  8380    100 -104.1128 55.3627      0
  8381    100 -104.0913 55.2640      0
  8382    100 -104.1087 55.3442      0
  8383    100 -104.1123 55.3606      0
  8384    100 -104.1108 55.3536      0
  8385    100 -104.0915 55.2651      0
  8386    100 -104.0919 55.2672      0
  8387    100 -104.1120 55.3591      0
  8388    100 -104.1142 55.3695      0
  8389    100 -104.1117 55.3580      0
  8390    100 -104.1114 55.3566      0
  8391    100 -104.1110 55.3547      0
  8392    100 -104.1112 55.3556      0
  8393    100 -104.1130 55.3642      0
  8394    100 -104.1085 55.3434      0
  8395    100 -104.1138 55.3679      0
  8396    100 -104.1127 55.3630      0
  8397    100 -104.1100 55.3507      0
  8398    100 -104.0877 55.2478      0
  8399    100 -104.1124 55.3614      0
  8400    100 -104.1120 55.3599      0
  8401    100 -104.1119 55.3592      0
  8402    100 -104.0926 55.2706      0
  8403    100 -104.1116 55.3579      0
  8404    100 -104.0885 55.2522      0
  8405    100 -104.1112 55.3562      0
  8406    100 -104.0983 55.2972      0
  8407    100 -104.0979 55.2952      0
  8408    100 -104.1109 55.3551      0
  8409    100 -104.0987 55.2992      0
  8410    100 -104.1084 55.3434      0
  8411    100 -104.1058 55.3317      0
  8412    100 -104.1137 55.3680      0
  8413    100 -104.0945 55.2799      0
  8415    100 -104.0897 55.2580      0
  8416    100 -104.1001 55.3057      0
  8417    100 -104.0995 55.3030      0
  8418    100 -104.0895 55.2570      0
  8419    100 -104.0998 55.3044      0
  8420    100 -104.1003 55.3067      0
  8421    100 -104.1006 55.3078      0
  8422    100 -104.1008 55.3091      0
  8423    100 -104.0892 55.2554      0
  8424    100 -104.1010 55.3099      0
  8425    100 -104.1009 55.3095      0
  8426    100 -104.1071 55.3378      0
  8427    100 -104.1012 55.3110      0
  8428    100 -104.1014 55.3120      0
  8429    100 -104.1054 55.3302      0
  8430    100 -104.0975 55.2941      0
  8431    100 -104.1021 55.3154      0
  8432    100 -104.1065 55.3355      0
  8433    100 -104.1061 55.3338      0
  8434    100 -104.0975 55.2942      0
  8435    100 -104.1103 55.3530      0
  8436    100 -104.1060 55.3333      0
  8437    100 -104.1106 55.3543      0
  8438    100 -104.1038 55.3231      0
  8439    100 -104.1041 55.3248      0
  8440    100 -104.1051 55.3294      0
  8441    100 -104.1050 55.3291      0
  8442    100 -104.1051 55.3293      0
  8443    100 -104.1046 55.3269      0
  8444    100 -104.1048 55.3280      0
  8445    100 -104.1056 55.3317      0
  8446    100 -104.1103 55.3532      0
  8447    100 -104.1052 55.3303      0
  8448    100 -104.1084 55.3451      0
  8449    100 -104.1089 55.3471      0
  8450    100 -104.1107 55.3555      0
  8451    100 -104.1083 55.3448      0
  8452    100 -104.1125 55.3641      0
  8453    100 -104.1051 55.3298      0
  8454    100 -104.1051 55.3302      0
  8455    100 -104.1052 55.3305      0
  8456    100 -104.1088 55.3472      0
  8457    100 -104.0975 55.2952      0
  8458    100 -104.1053 55.3312      0
  8459    100 -104.1051 55.3304      0
  8460    100 -104.1102 55.3540      0
  8461    100 -104.1054 55.3317      0
  8462    100 -104.1081 55.3443      0
  8463    100 -104.0976 55.2953      0
  8464    100 -104.0972 55.2944      0
  8465    100 -104.1136 55.3695      0
  8466    100 -104.1095 55.3507      0
  8467    100 -104.1085 55.3463      0
  8468    100 -104.1113 55.3593      0
  8469    100 -104.1050 55.3303      0
  8470    100 -104.0973 55.2948      0
  8471    100 -104.1085 55.3470      0
  8472    100 -104.1084 55.3463      0
  8473    100 -104.1086 55.3473      0
  8474    100 -104.1095 55.3517      0
  8475    100 -104.1020 55.3175      0
  8476    100 -104.1084 55.3470      0
  8477    100 -104.0970 55.2950      0
  8478    100 -104.0971 55.2952      0
  8479    100 -104.1086 55.3480      0
  8480    100 -104.1084 55.3473      0
  8481    100 -104.1094 55.3518      0
  8482    100 -104.0970 55.2951      0
  8483    100 -104.0970 55.2952      0
  8484    100 -104.1085 55.3481      0
  8485    100 -104.1001 55.3096      0
  8486    100 -104.0969 55.2950      0
  8487    100 -104.1089 55.3498      0
  8488    100 -104.1083 55.3472      0
  8489    100 -104.1095 55.3531      0
  8490    100 -104.1087 55.3497      0
  8491    100 -104.1094 55.3531      0
  8492    100 -104.1081 55.3472      0
  8493    100 -104.0912 55.2695      0
  8494    100 -104.0967 55.2950      0
  8495    100 -104.0967 55.2954      0
  8496    100 -104.0967 55.2954      0
  8497    100 -104.0965 55.2951      0
  8498    100 -104.1059 55.3379      0
  8499    100 -104.1086 55.3508      0
  8500    100 -104.1265 55.4327      0
  8501    100 -104.0964 55.2955      0
  8502    100 -104.0934 55.2824      0
  8503    100 -104.1038 55.3303      0
  8504    100 -104.0631 55.1430      0
  8505    100 -104.1086 55.3526      0
  8506    100 -104.0962 55.2958      0
  8507    100 -104.0997 55.3121      0
  8508    100 -104.1067 55.3444      0
  8509    100 -104.1059 55.3412      0
  8510    100 -104.0982 55.3058      0
  8511    100 -104.0689 55.1708      0
  8512    100 -104.0991 55.3100      0
  8513    100 -104.1002 55.3149      0
  8514    100 -104.1121 55.3696      0
  8515    100 -104.1005 55.3164      0
  8516    100 -104.1009 55.3181      0
  8517    100 -104.1032 55.3292      0
  8518    100 -104.1027 55.3271      0
  8519    100 -104.1037 55.3318      0
  8520    100 -104.1034 55.3305      0
  8521    100 -104.0959 55.2961      0
  8522    100 -104.1121 55.3705      0
  8523    100 -104.1398 55.4970      0
  8524    100 -104.1070 55.3472      0
  8525    100 -104.1171 55.3941      0
  8526    100 -104.1067 55.3473      0
  8527    100 -104.1117 55.3655      0
  8528    100 -104.0957 55.2968      0
  8529    100 -104.1116 55.3708      0
  8530    100 -104.0672 55.1663      0
  8531    100 -104.1072 55.3509      0
  8532    100 -104.0992 55.3147      0
  8533    100 -104.0959 55.2996      0
  8534    100 -104.0952 55.2968      0
  8535    100 -104.0947 55.2944      0
  8536    100 -104.0952 55.2969      0
  8537    100 -104.0946 55.2943      0
  8538    100 -104.1000 55.3195      0
  8539    100 -104.0950 55.2970      0
  8540    100 -104.0909 55.2782      0
  8541    100 -104.0948 55.2966      0
  8542    100 -104.0948 55.2973      0
  8543    100 -104.0946 55.2969      0
  8544    100 -104.0998 55.3208      0
  8545    100 -104.1064 55.3513      0
  8546    100 -104.0830 55.2438      0
  8547    100 -104.1063 55.3509      0
  8548    100 -104.0946 55.2972      0
  8549    100 -104.0839 55.2481      0
  8550    100 -104.0834 55.2460      0
  8551    100 -104.0832 55.2448      0
  8552    100 -104.0804 55.2320      0
  8553    100 -104.0947 55.2979      0
  8554    100 -104.0949 55.2992      0
  8555    100 -104.0843 55.2503      0
  8556    100 -104.0945 55.2971      0
  8557    100 -104.0847 55.2524      0
  8558    100 -104.0819 55.2396      0
  8559    100 -104.1063 55.3514      0
  8560    100 -104.0968 55.3081      0
  8561    100 -104.0960 55.3044      0
  8562    100 -104.0954 55.3016      0
  8563    100 -104.0958 55.3032      0
  8564    100 -104.0963 55.3059      0
  8565    100 -104.0889 55.2718      0
  8566    100 -104.0966 55.3070      0
  8567    100 -104.0972 55.3098      0
  8568    100 -104.1033 55.3381      0
  8569    100 -104.0972 55.3102      0
  8570    100 -104.0970 55.3090      0
  8571    100 -104.0984 55.3155      0
  8572    100 -104.0975 55.3114      0
  8573    100 -104.0986 55.3165      0
  8574    100 -104.0977 55.3122      0
  8575    100 -104.0982 55.3144      0
  8576    100 -104.0990 55.3183      0
  8577    100 -104.1028 55.3358      0
  8578    100 -104.1023 55.3338      0
  8579    100 -104.1018 55.3317      0
  8580    100 -104.1060 55.3510      0
  8581    100 -104.1013 55.3294      0
  8582    100 -104.1004 55.3251      0
  8583    100 -104.1008 55.3272      0
  8584    100 -104.1010 55.3283      0
  8585    100 -104.1039 55.3414      0
  8586    100 -104.1014 55.3302      0
  8587    100 -104.1093 55.3670      0
  8588    100 -104.1014 55.3309      0
  8589    100 -104.1011 55.3305      0
  8590    100 -104.1011 55.3306      0
  8591    100 -104.1057 55.3510      0
  8592    100 -104.0939 55.2977      0
  8593    100 -104.1045 55.3466      0
  8594    100 -104.1053 55.3510      0
  8595    100 -104.0903 55.2826      0
  8596    100 -104.1051 55.3507      0
  8597    100 -104.1051 55.3507      0
  8598    100 -104.0965 55.3133      0
  8599    100 -104.0786 55.2310      0
  8600    100 -104.0844 55.2576      0
  8601    100 -104.0765 55.2214      0
  8602    100 -104.1075 55.3644      0
  8603    100 -104.0938 55.3017      0
  8604    100 -104.0955 55.3099      0
  8605    100 -104.0931 55.2993      0
  8606    100 -104.0916 55.2924      0
  8607    100 -104.0906 55.2880      0
  8608    100 -104.0939 55.3033      0
  8609    100 -104.0945 55.3060      0
  8610    100 -104.0949 55.3082      0
  8611    100 -104.0958 55.3124      0
  8612    100 -104.0968 55.3167      0
  8613    100 -104.0954 55.3103      0
  8614    100 -104.0963 55.3145      0
  8615    100 -104.1001 55.3321      0
  8616    100 -104.0960 55.3134      0
  8617    100 -104.1005 55.3339      0
  8618    100 -104.0879 55.2760      0
  8619    100 -104.0997 55.3306      0
  8620    100 -104.0997 55.3307      0
  8621    100 -104.0989 55.3274      0
  8622    100 -104.0832 55.2552      0
  8623    100 -104.0993 55.3295      0
  8624    100 -104.0774 55.2290      0
  8625    100 -104.0635 55.1647      0
  8626    100 -104.1452 55.5398      0
  8627    100 -104.0877 55.2765      0
  8628    100 -104.1078 55.3699      0
  8629    100 -104.0991 55.3307      0
  8630    100 -104.0991 55.3308      0
  8631    100 -104.1021 55.3449      0
  8632    100 -104.1020 55.3458      0
  8633    100 -104.0904 55.2930      0
  8634    100 -104.0904 55.2931      0
  8635    100 -104.0905 55.2934      0
  8636    100 -104.1181 55.4206      0
  8637    100 -104.1024 55.3489      0
  8638    100 -104.0902 55.2930      0
  8639    100 -104.0628 55.1664      0
  8640    100 -104.1447 55.5423      0
  8641    100 -104.0987 55.3320      0
  8642    100 -104.0902 55.2931      0
  8643    100 -104.0957 55.3192      0
  8644    100 -104.1021 55.3485      0
  8645    100 -104.0867 55.2778      0
  8646    100 -104.0868 55.2785      0
  8647    100 -104.0849 55.2700      0
  8648    100 -104.0844 55.2677      0
  8649    100 -104.0960 55.3210      0
  8650    100 -104.0873 55.2812      0
  8651    100 -104.0851 55.2710      0
  8652    100 -104.0865 55.2770      0
  8653    100 -104.0853 55.2720      0
  8654    100 -104.0864 55.2769      0
  8655    100 -104.1020 55.3485      0
  8656    100 -104.0858 55.2741      0
  8657    100 -104.0877 55.2827      0
  8658    100 -104.0839 55.2656      0
  8659    100 -104.0881 55.2847      0
  8660    100 -104.0896 55.2917      0
  8661    100 -104.0888 55.2879      0
  8662    100 -104.0889 55.2887      0
  8663    100 -104.1025 55.3512      0
  8664    100 -104.0885 55.2871      0
