Link id	Type	FFtime	0	900	1800	2700	3600	4500	5400	6300	7200	8100	9000	9900	10800	11700
16773	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16774	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16775	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16776	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16777	100	24.0	23.9	23.9	23.9	23.9	30.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16778	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16779	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16780	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16781	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16782	100	54.0	53.9	53.9	53.9	53.9	66.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16783	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16784	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16785	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16786	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16787	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16788	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16789	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16790	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16791	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16792	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16793	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16794	100	42.0	48.0	48.0	48.0	48.0	41.9	41.9	41.9	48.0	41.9	41.9	41.9	41.9	41.9	41.9
16795	100	48.0	47.9	47.9	99.0	102.0	117.81818181818181	103.8	121.0909090909091	162.0	47.9	47.9	54.0	47.9	47.9	47.9
16796	100	126.0	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9
16797	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16798	100	24.0	23.9	30.0	23.9	30.0	23.9	30.0	30.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16799	100	12.0	11.9	11.9	18.0	11.9	18.0	18.0	11.9	18.0	11.9	11.9	11.9	11.9	11.9	11.9
16800	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16801	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16802	100	12.0	11.9	18.0	11.9	18.0	18.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16803	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16804	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16805	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16806	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16807	100	84.0	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9
16808	100	138.0	137.9	137.9	137.9	137.9	137.9	137.9	137.9	137.9	137.9	137.9	137.9	137.9	137.9	137.9
16809	100	24.0	23.9	30.0	30.0	30.0	30.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16810	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16811	100	12.0	11.9	11.9	18.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16812	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16813	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16814	100	54.0	53.9	60.0	53.9	60.0	53.9	60.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16815	100	36.0	42.0	35.9	42.0	35.9	42.0	35.9	42.0	42.0	35.9	35.9	35.9	35.9	35.9	35.9
16816	100	36.0	35.9	42.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16817	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16818	100	12.0	11.9	11.9	11.9	18.0	11.9	18.0	18.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16819	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16820	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16821	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16822	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16823	100	90.0	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9
16824	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16825	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16826	100	30.0	29.9	29.9	29.9	29.9	29.9	36.0	29.9	36.0	29.9	29.9	29.9	29.9	29.9	29.9
16827	100	42.0	41.9	41.9	48.0	41.9	48.0	48.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16828	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16829	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16830	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16831	100	66.0	65.9	72.0	72.0	72.0	72.0	72.2	72.0	72.0	72.0	65.9	72.0	65.9	65.9	65.9
16832	100	90.0	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9
16833	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16834	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16835	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16836	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16837	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16838	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16839	100	36.0	102.0	35.9	42.0	54.0	150.0	126.0	45.0	42.0	35.9	35.9	35.9	35.9	35.9	35.9
16840	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16841	100	72.0	84.0	216.0	150.0	132.0	142.36363636363637	131.31428571428572	146.52631578947367	152.66666666666666	84.0	71.9	132.0	71.9	71.9	71.9
16842	100	72.0	122.0	127.0	130.0	109.38461538461539	112.66666666666667	109.42105263157895	111.3103448275862	105.66666666666667	102.0	71.9	102.0	71.9	71.9	71.9
16843	100	90.0	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9
16844	100	90.0	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9
16845	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16846	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16847	100	192.0	191.9	191.9	191.9	191.9	191.9	191.9	191.9	191.9	191.9	191.9	191.9	191.9	191.9	191.9
16848	100	72.0	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9
16849	100	114.0	166.28571428571428	171.42857142857142	183.5	181.5	177.25	188.71428571428572	182.9090909090909	184.88888888888889	168.0	113.9	192.0	113.9	113.9	113.9
16850	100	72.0	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9
16851	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16852	100	72.0	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9
16853	100	90.0	96.0	96.0	96.0	96.0	96.0	97.71428571428571	97.44	96.0	96.0	89.9	96.0	89.9	89.9	89.9
16854	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16855	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16856	100	114.0	120.0	120.0	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9
16857	100	114.0	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9
16858	100	90.0	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9
16859	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16860	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16861	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16862	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16863	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16864	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16865	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16866	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16867	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16868	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16869	100	30.0	29.9	29.9	29.9	29.9	36.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16870	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16871	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16872	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16873	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16874	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16875	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16876	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16877	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16878	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16879	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16880	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16881	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16882	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16883	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16884	100	24.0	23.9	23.9	23.9	23.9	30.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16885	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16886	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16887	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16888	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16889	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16890	100	36.0	35.9	35.9	42.0	35.9	35.9	42.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16891	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16892	100	42.0	41.9	41.9	41.9	41.9	48.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16893	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16894	100	84.0	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9	83.9
16895	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16896	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16897	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16898	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16899	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16900	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16901	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16902	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16903	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16904	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16905	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16906	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16907	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16908	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16909	100	108.0	107.9	107.9	107.9	107.9	107.9	107.9	107.9	107.9	107.9	107.9	107.9	107.9	107.9	107.9
16910	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16911	100	60.0	59.9	66.0	66.0	66.0	66.0	66.0	66.0	66.0	59.9	59.9	59.9	59.9	59.9	59.9
16912	100	114.0	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9	113.9
16913	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16914	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16915	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16916	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16917	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16918	100	42.0	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
16919	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16920	100	48.0	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9
16921	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16922	100	72.0	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9	71.9
16923	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16924	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16925	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16926	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16927	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16928	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16929	100	54.0	53.9	60.0	60.0	60.0	60.0	60.0	60.0	60.0	53.9	53.9	53.9	53.9	53.9	53.9
16930	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16931	100	30.0	29.9	102.0	102.0	67.71428571428571	64.0	92.0	93.0	129.0	29.9	29.9	29.9	29.9	29.9	29.9
16932	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16933	100	30.0	29.9	36.0	36.0	36.0	36.0	36.0	36.0	36.0	29.9	29.9	29.9	29.9	29.9	29.9
16934	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16935	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16936	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16937	100	30.0	29.9	36.0	36.0	36.0	36.0	36.0	36.0	36.0	29.9	29.9	29.9	29.9	29.9	29.9
16938	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16939	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16940	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16941	100	12.0	11.9	11.9	11.9	11.9	18.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16942	100	30.0	29.9	29.9	29.9	29.9	29.9	36.0	29.9	36.0	29.9	29.9	29.9	29.9	29.9	29.9
16943	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16944	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
999999	1001	0.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
16945	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16946	100	12.0	11.9	11.9	11.9	11.9	18.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16947	100	126.0	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9	125.9
16948	100	30.0	29.9	36.0	36.0	36.0	36.0	36.0	36.0	36.0	29.9	29.9	29.9	29.9	29.9	29.9
16949	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16950	100	90.0	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9	89.9
16951	100	12.0	11.9	11.9	11.9	11.9	18.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16952	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16953	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16954	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16955	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16956	100	60.0	59.9	66.0	66.0	66.0	66.0	66.0	66.0	66.0	59.9	59.9	59.9	59.9	59.9	59.9
16957	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16958	100	78.0	77.9	77.9	77.9	77.9	77.9	77.9	77.9	77.9	77.9	77.9	77.9	77.9	77.9	77.9
16959	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16960	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16961	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16962	100	12.0	11.9	18.0	132.0	102.0	72.0	18.0	96.0	30.0	11.9	11.9	11.9	11.9	11.9	11.9
16963	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16964	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16965	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16966	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16967	100	30.0	29.9	29.9	36.0	29.9	29.9	42.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16968	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16969	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16970	100	66.0	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9	65.9
16971	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16972	100	54.0	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
16973	100	36.0	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
16974	100	60.0	59.9	165.0	114.0	178.0	147.0	174.0	195.0	192.0	59.9	59.9	59.9	59.9	59.9	59.9
16975	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16976	100	30.0	29.9	29.9	29.9	54.0	144.0	144.0	87.0	108.0	29.9	29.9	29.9	29.9	29.9	29.9
16977	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
16978	100	12.0	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9	11.9
16979	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16980	100	60.0	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9	59.9
16981	100	30.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16982	100	30.0	29.9	29.9	29.9	29.9	36.0	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9	29.9
16983	100	24.0	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9	23.9
16984	100	18.0	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
